data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-02-06,Pfizer/BioNTech,CAL,80-89,28,65,15,78,0,0,ITF,ITF6,18,Calabria
2021-02-06,Pfizer/BioNTech,CAL,90+,17,47,7,57,0,0,ITF,ITF6,18,Calabria
2021-02-06,Pfizer/BioNTech,CAM,12-19,3,1,3,1,0,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,20-29,468,592,456,602,2,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,30-39,391,469,303,554,3,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,40-49,341,456,215,577,5,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,50-59,475,386,240,616,5,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,60-69,497,264,257,504,0,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,70-79,233,91,123,199,2,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,80-89,72,68,25,115,0,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,CAM,90+,20,56,5,71,0,0,ITF,ITF3,15,Campania
2021-02-06,Pfizer/BioNTech,EMR,12-19,9,27,23,13,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,20-29,325,748,351,721,1,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,30-39,303,685,276,709,3,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,40-49,346,931,371,906,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,50-59,383,1234,404,1211,2,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,60-69,443,573,314,702,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,70-79,328,194,192,330,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,80-89,186,398,97,486,1,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,EMR,90+,76,389,47,418,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-06,Pfizer/BioNTech,FVG,12-19,0,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,20-29,49,109,1,157,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,30-39,46,108,1,153,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,40-49,45,151,3,192,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,50-59,66,206,3,269,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,60-69,74,94,1,167,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,70-79,31,16,1,46,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,80-89,23,64,8,79,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,FVG,90+,8,70,3,75,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-06,Pfizer/BioNTech,LAZ,12-19,4,5,7,2,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,20-29,312,636,133,815,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,30-39,347,497,131,711,2,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,40-49,344,583,137,788,2,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,50-59,474,651,163,962,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,60-69,435,416,103,748,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,70-79,220,159,47,332,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,80-89,349,526,92,781,2,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LAZ,90+,87,256,80,263,0,0,ITI,ITI4,12,Lazio
2021-02-06,Pfizer/BioNTech,LIG,12-19,6,4,0,10,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,20-29,94,120,16,198,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,30-39,99,112,17,194,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,40-49,99,158,30,227,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,50-59,135,315,52,398,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,60-69,163,137,25,275,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,70-79,100,45,5,140,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,80-89,57,110,0,167,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LIG,90+,17,124,0,141,0,0,ITC,ITC3,7,Liguria
2021-02-06,Pfizer/BioNTech,LOM,12-19,18,42,1,59,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,20-29,686,1314,52,1948,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,30-39,805,1157,89,1873,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,40-49,888,1810,142,2556,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,50-59,1093,2434,167,3360,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,60-69,1226,1182,68,2340,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,70-79,489,365,40,813,1,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,80-89,218,622,139,699,2,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,LOM,90+,96,670,109,657,0,0,ITC,ITC4,3,Lombardia
2021-02-06,Pfizer/BioNTech,MAR,12-19,3,3,0,6,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,20-29,64,139,24,179,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,30-39,126,241,62,305,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,40-49,151,301,57,395,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,50-59,182,325,71,436,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,60-69,146,195,60,281,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,70-79,98,44,21,121,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,80-89,51,91,8,134,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MAR,90+,24,64,5,83,0,0,ITI,ITI3,11,Marche
2021-02-06,Pfizer/BioNTech,MOL,20-29,5,1,1,5,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,30-39,4,12,3,13,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,40-49,14,32,8,38,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,50-59,29,63,13,79,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,60-69,100,68,3,165,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,70-79,12,14,0,26,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,80-89,8,36,1,43,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,MOL,90+,8,27,1,34,0,0,ITF,ITF2,14,Molise
2021-02-06,Pfizer/BioNTech,PAB,12-19,1,6,0,7,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,20-29,11,39,1,49,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,30-39,30,63,2,91,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,40-49,42,88,4,126,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,50-59,75,97,5,167,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,60-69,68,62,3,127,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,70-79,67,38,0,105,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,80-89,751,880,4,1627,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAB,90+,133,187,0,320,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-06,Pfizer/BioNTech,PAT,20-29,0,1,0,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,30-39,14,13,19,8,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,40-49,10,4,9,5,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,50-59,5,8,4,9,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,60-69,14,6,4,16,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,70-79,79,22,7,94,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,80-89,156,183,329,10,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PAT,90+,26,43,68,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-02-06,Pfizer/BioNTech,PIE,12-19,10,4,0,14,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,20-29,280,603,56,827,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,30-39,421,764,62,1123,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,40-49,436,1055,65,1426,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,50-59,527,1374,98,1803,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,60-69,547,615,55,1106,1,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,70-79,303,219,14,508,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,80-89,169,455,29,595,0,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PIE,90+,60,487,25,521,1,0,ITC,ITC1,1,Piemonte
2021-02-06,Pfizer/BioNTech,PUG,12-19,1,0,0,1,0,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,20-29,144,266,146,260,4,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,30-39,297,417,228,480,6,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,40-49,289,487,263,512,1,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,50-59,412,597,260,748,1,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,60-69,401,338,184,550,5,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,70-79,97,60,40,117,0,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,80-89,51,133,14,170,0,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,PUG,90+,30,112,12,130,0,0,ITF,ITF4,16,Puglia
2021-02-06,Pfizer/BioNTech,SAR,20-29,37,69,24,82,0,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,30-39,101,135,57,178,1,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,40-49,117,252,84,285,0,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,50-59,176,434,142,467,1,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,60-69,219,291,125,383,2,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,70-79,25,21,27,19,0,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,80-89,18,40,56,2,0,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SAR,90+,15,36,51,0,0,0,ITG,ITG2,20,Sardegna
2021-02-06,Pfizer/BioNTech,SIC,12-19,3,6,4,5,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,20-29,226,326,211,341,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,30-39,324,384,219,488,1,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,40-49,385,534,244,673,2,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,50-59,433,626,260,799,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,60-69,410,328,153,583,2,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,70-79,163,57,64,156,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,80-89,56,110,42,124,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,SIC,90+,22,98,36,84,0,0,ITG,ITG1,19,Sicilia
2021-02-06,Pfizer/BioNTech,TOS,12-19,4,1,1,4,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,20-29,212,492,127,577,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,30-39,191,426,134,483,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,40-49,211,584,175,620,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,50-59,314,819,272,861,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,60-69,273,428,196,504,1,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,70-79,77,25,21,81,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,80-89,20,43,2,61,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,TOS,90+,7,41,1,47,0,0,ITI,ITI1,9,Toscana
2021-02-06,Pfizer/BioNTech,UMB,20-29,21,23,18,26,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,30-39,31,52,5,78,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,40-49,31,70,5,96,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,50-59,37,106,5,138,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,60-69,29,36,3,62,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,70-79,13,6,0,19,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,80-89,8,9,0,17,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,UMB,90+,4,10,0,14,0,0,ITI,ITI2,10,Umbria
2021-02-06,Pfizer/BioNTech,VDA,12-19,0,2,1,1,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,20-29,13,57,6,64,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,30-39,12,14,8,18,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,40-49,13,19,14,18,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,50-59,20,35,18,37,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,60-69,15,7,13,9,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,70-79,3,2,3,2,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,80-89,0,6,1,5,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VDA,90+,28,46,28,46,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-02-06,Pfizer/BioNTech,VEN,12-19,9,11,1,19,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,20-29,162,351,78,435,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,30-39,205,418,129,494,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,40-49,218,569,145,642,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,50-59,324,844,191,977,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,60-69,270,299,87,482,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,70-79,94,42,10,126,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,80-89,45,83,8,120,0,0,ITH,ITH3,5,Veneto
2021-02-06,Pfizer/BioNTech,VEN,90+,17,91,13,95,0,0,ITH,ITH3,5,Veneto
2021-02-07,Moderna,CAM,20-29,3,2,5,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,30-39,1,5,6,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,40-49,6,16,22,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,50-59,10,18,28,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,60-69,7,11,18,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,70-79,16,12,28,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,80-89,11,22,33,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,CAM,90+,6,11,17,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Moderna,FVG,30-39,1,2,1,1,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Moderna,FVG,40-49,0,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Moderna,LOM,20-29,0,5,5,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,30-39,4,12,16,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,40-49,3,23,26,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,50-59,7,35,42,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,60-69,6,13,19,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,70-79,1,1,2,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,80-89,3,6,9,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,LOM,90+,1,10,11,0,0,0,ITC,ITC4,3,Lombardia
2021-02-07,Moderna,PAB,50-59,0,1,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-07,Moderna,PAB,70-79,2,0,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-07,Moderna,PAB,80-89,110,158,263,0,5,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-07,Moderna,PAB,90+,25,37,61,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-02-07,Moderna,SIC,20-29,0,1,1,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,SIC,30-39,0,2,2,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,SIC,60-69,1,0,1,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,SIC,70-79,2,2,4,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,SIC,80-89,2,14,16,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,SIC,90+,3,13,16,0,0,0,ITG,ITG1,19,Sicilia
2021-02-07,Moderna,TOS,12-19,2,1,3,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,20-29,31,19,50,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,30-39,12,13,25,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,40-49,25,17,42,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,50-59,36,18,54,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,60-69,35,12,47,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,70-79,26,6,32,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Moderna,TOS,80-89,1,0,1,0,0,0,ITI,ITI1,9,Toscana
2021-02-07,Pfizer/BioNTech,ABR,20-29,16,38,11,43,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,30-39,46,84,31,99,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,40-49,43,114,32,125,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,50-59,63,139,32,170,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,60-69,96,90,64,122,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,70-79,41,8,28,21,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,80-89,3,0,2,1,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,ABR,90+,0,1,0,1,0,0,ITF,ITF1,13,Abruzzo
2021-02-07,Pfizer/BioNTech,BAS,20-29,23,20,6,37,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,30-39,32,58,6,84,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,40-49,23,39,9,53,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,50-59,32,47,18,61,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,60-69,28,29,5,52,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,70-79,10,8,3,15,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,80-89,13,10,2,21,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,BAS,90+,5,11,0,16,0,0,ITF,ITF5,17,Basilicata
2021-02-07,Pfizer/BioNTech,CAL,12-19,0,2,0,2,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,20-29,33,45,14,64,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,30-39,73,78,26,125,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,40-49,84,101,32,153,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,50-59,109,109,38,180,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,60-69,93,61,24,130,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,70-79,25,15,7,33,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,80-89,12,14,2,24,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAL,90+,6,16,1,21,0,0,ITF,ITF6,18,Calabria
2021-02-07,Pfizer/BioNTech,CAM,12-19,3,3,6,0,0,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,20-29,138,269,234,170,3,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,30-39,169,236,289,111,5,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,40-49,194,230,308,113,3,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,50-59,266,242,362,143,3,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,60-69,228,155,303,77,3,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,70-79,167,53,162,58,0,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,80-89,142,213,289,65,1,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,CAM,90+,15,49,30,34,0,0,ITF,ITF3,15,Campania
2021-02-07,Pfizer/BioNTech,EMR,12-19,6,14,17,3,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,20-29,235,570,431,372,2,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,30-39,211,454,203,460,2,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,40-49,224,626,277,572,1,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,50-59,260,760,323,697,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,60-69,337,423,280,480,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,70-79,186,104,130,160,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,80-89,60,161,47,174,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,EMR,90+,19,149,15,153,0,0,ITH,ITH5,8,Emilia-Romagna
2021-02-07,Pfizer/BioNTech,FVG,20-29,68,203,49,222,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,30-39,70,180,61,189,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,40-49,87,249,94,242,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,50-59,104,306,113,296,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-02-07,Pfizer/BioNTech,FVG,60-69,105,128,61,172,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
